Origin,Destination,Hotel Property,Hotel Nights Stay,Hotel Check In Date,Hotel Check Out Date,Expedia Package Price/Person,JetBlue Package Price/Person,% Savings (Compared to Expedia),Month,Advance_weeks,count
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/10/30,2015/11/02,589.39,529.51,10.16%,10.00,within 1 wk,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/14,2015/11/17,471.31,425.09,9.81%,11.00,2-4 wks,1
JFK,TPA,Sheraton Tampa Riverwalk Hotel,3.00,2015/11/18,2015/11/21,565.61,526.29,6.95%,11.00,2-4 wks,1
BOS,JFK,Sheraton Tribeca New York Hotel,3.00,2015/10/24,2015/10/27,819.18,687.94,16.02%,10.00,within 1 wk,1
BOS,JFK,Sheraton Tribeca New York Hotel,3.00,2015/10/30,2015/11/02,688.18,650.46,5.48%,10.00,within 1 wk,1
BOS,JFK,Sheraton Tribeca New York Hotel,3.00,2015/10/31,2015/11/03,713.26,703.98,1.30%,10.00,within 1 wk,1
BOS,JFK,Sheraton Tribeca New York Hotel,7.00,2015/10/24,2015/10/31,1632.67,1619.42,0.81%,10.00,within 1 wk,1
JFK,LAX,Sheraton Universal Hotel,3.00,2015/10/25,2015/10/28,951.09,736.01,22.61%,10.00,within 1 wk,1
JFK,LAX,Sheraton Universal Hotel,3.00,2015/11/01,2015/11/04,834.24,670.86,19.58%,11.00,within 1 wk,1
JFK,LAX,Sheraton Universal Hotel,3.00,2015/10/28,2015/10/31,878.28,750.04,14.60%,10.00,within 1 wk,1
JFK,LAX,Sheraton Universal Hotel,7.00,2015/10/24,2015/10/31,1692.56,1469.34,13.19%,10.00,within 1 wk,1
JFK,LAX,Sheraton Universal Hotel,7.00,2015/10/30,2015/11/06,1275.94,1208.14,5.31%,10.00,within 1 wk,1
JFK,LAX,Sheraton Universal Hotel,3.00,2015/11/22,2015/11/25,748.02,717.57,4.07%,11.00,2-4 wks,1
JFK,LAX,Sheraton Universal Hotel,7.00,2015/10/31,2015/11/07,1230.77,1203.43,2.22%,10.00,within 1 wk,1
JFK,LAX,Sheraton Universal Hotel,3.00,2015/11/20,2015/11/23,713.01,699.18,1.94%,11.00,2-4 wks,1
JFK,LAX,Sheraton Universal Hotel,3.00,2015/11/21,2015/11/24,812.50,798.59,1.71%,11.00,2-4 wks,1
JFK,LAX,Sheraton Universal Hotel,3.00,2015/11/13,2015/11/16,646.18,643.66,0.39%,11.00,2-4 wks,1
JFK,LAX,Shore Hotel,3.00,2015/10/24,2015/10/27,1222.19,1002.29,17.99%,10.00,within 1 wk,1
JFK,LAX,Shore Hotel,3.00,2015/10/23,2015/10/26,1291.55,1142.51,11.54%,10.00,within 1 wk,1
JFK,LAX,Shore Hotel,7.00,2015/10/24,2015/10/31,2367.71,2218.08,6.32%,10.00,within 1 wk,1
JFK,LAX,Shore Hotel,7.00,2015/10/30,2015/11/06,1925.36,1919.41,0.31%,10.00,within 1 wk,1
JFK,GND,Siesta Hotel,3.00,2015/10/29,2015/11/01,748.40,700.26,6.43%,10.00,within 1 wk,1
JFK,GND,Siesta Hotel,7.00,2015/10/25,2015/11/01,1133.87,1068.64,5.75%,10.00,within 1 wk,1
JFK,GND,Siesta Hotel,3.00,2015/10/22,2015/10/25,1118.36,1074.99,3.88%,10.00,within 1 wk,1
JFK,GND,Siesta Hotel,3.00,2015/11/12,2015/11/15,610.00,600.27,1.60%,11.00,2-4 wks,1
JFK,GND,Siesta Hotel,7.00,2015/10/29,2015/11/05,888.30,875.07,1.49%,10.00,within 1 wk,1
JFK,GND,Siesta Hotel,3.00,2015/11/19,2015/11/22,494.80,492.05,0.55%,11.00,2-4 wks,1
JFK,MCO,Silver Lake Resort,3.00,2015/11/08,2015/11/11,403.51,387.86,3.88%,11.00,1-2 wks,1
JFK,MCO,Silver Lake Resort,3.00,2015/11/25,2015/11/28,664.35,642.86,3.24%,11.00,2-4 wks,1
JFK,MCO,Silver Lake Resort,3.00,2015/11/04,2015/11/07,491.50,477.87,2.77%,11.00,within 1 wk,1
JFK,MCO,Silver Lake Resort,3.00,2015/11/13,2015/11/16,435.91,429.55,1.46%,11.00,2-4 wks,1
JFK,MCO,Silver Lake Resort,7.00,2015/11/06,2015/11/13,664.39,656.75,1.15%,11.00,1-2 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/01,2015/11/04,826.95,771.30,6.73%,11.00,within 1 wk,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/06,2015/11/09,768.03,722.30,5.95%,11.00,1-2 wks,1
JFK,BGI,Silver Point Hotel,7.00,2015/11/22,2015/11/29,1313.47,1242.47,5.41%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/13,2015/11/16,733.59,702.60,4.22%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/20,2015/11/23,671.38,651.60,2.95%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,7.00,2015/11/20,2015/11/27,1003.90,975.47,2.83%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/04,2015/11/07,745.10,731.30,1.85%,11.00,within 1 wk,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/15,2015/11/18,660.54,651.60,1.35%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/11,2015/11/14,767.82,757.60,1.33%,11.00,1-2 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/25,2015/11/28,732.41,725.60,0.93%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/08,2015/11/11,656.62,651.60,0.76%,11.00,1-2 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/07,2015/11/10,707.44,702.60,0.68%,11.00,1-2 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/18,2015/11/21,656.04,651.60,0.68%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/22,2015/11/25,655.95,651.60,0.66%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,7.00,2015/11/01,2015/11/08,1159.22,1156.75,0.21%,11.00,within 1 wk,1
JFK,BGI,Silver Point Hotel,3.00,2015/11/21,2015/11/24,652.50,651.60,0.14%,11.00,2-4 wks,1
JFK,BGI,Silver Point Hotel,7.00,2015/11/21,2015/11/28,1044.68,1044.47,0.02%,11.00,2-4 wks,1
JFK,LAS,Silverton Casino Hotel,3.00,2015/11/07,2015/11/10,523.16,324.59,37.96%,11.00,1-2 wks,1
BOS,LAS,Silverton Casino Hotel,3.00,2015/10/28,2015/10/31,796.76,659.25,17.26%,10.00,within 1 wk,1
JFK,LAS,Silverton Casino Hotel,3.00,2015/10/28,2015/10/31,712.77,641.25,10.03%,10.00,within 1 wk,1
BOS,LAS,Silverton Casino Hotel,3.00,2015/11/07,2015/11/10,457.30,435.27,4.82%,11.00,1-2 wks,1
LGB,LAS,Silverton Casino Hotel,3.00,2015/11/07,2015/11/10,251.00,240.22,4.30%,11.00,1-2 wks,1
SFO,LAS,Silverton Casino Hotel,3.00,2015/11/07,2015/11/10,225.41,216.22,4.08%,11.00,1-2 wks,1
FLL,LAS,Silverton Casino Hotel,3.00,2015/10/25,2015/10/28,564.91,561.50,0.60%,10.00,within 1 wk,1
JFK,SXM,Simpson Bay Resort and Marina,3.00,2015/10/23,2015/10/26,799.73,671.30,16.06%,10.00,within 1 wk,1
JFK,SXM,Simpson Bay Resort and Marina,3.00,2015/10/25,2015/10/28,727.25,656.00,9.80%,10.00,within 1 wk,1
JFK,SXM,Simpson Bay Resort and Marina,3.00,2015/10/31,2015/11/03,789.86,724.91,8.22%,10.00,within 1 wk,1
JFK,SXM,Simpson Bay Resort and Marina,7.00,2015/10/23,2015/10/30,1002.47,922.49,7.98%,10.00,within 1 wk,1
JFK,SXM,Simpson Bay Resort and Marina,3.00,2015/10/26,2015/10/29,723.06,694.30,3.98%,10.00,within 1 wk,1
JFK,SXM,Simpson Bay Resort and Marina,3.00,2015/10/30,2015/11/02,749.57,732.91,2.22%,10.00,within 1 wk,1
JFK,SXM,Simpson Bay Resort and Marina,3.00,2015/10/24,2015/10/27,799.73,782.30,2.18%,10.00,within 1 wk,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/10/21,2015/10/24,1390.39,989.39,28.84%,10.00,within 1 wk,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/10/23,2015/10/26,1321.55,985.18,25.45%,10.00,within 1 wk,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/10/31,2015/11/03,803.66,684.83,14.79%,10.00,within 1 wk,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/10/30,2015/11/02,768.62,670.38,12.78%,10.00,within 1 wk,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/11/01,2015/11/04,931.40,817.59,12.22%,11.00,within 1 wk,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",7.00,2015/11/14,2015/11/21,1767.34,1567.83,11.29%,11.00,2-4 wks,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/11/15,2015/11/18,845.11,773.22,8.51%,11.00,2-4 wks,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",7.00,2015/11/13,2015/11/20,1695.02,1578.17,6.89%,11.00,2-4 wks,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",7.00,2015/11/15,2015/11/22,1483.12,1395.24,5.93%,11.00,2-4 wks,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/11/14,2015/11/17,903.48,856.39,5.21%,11.00,2-4 wks,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/10/25,2015/10/28,1651.06,1606.70,2.69%,10.00,within 1 wk,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",3.00,2015/10/24,2015/10/27,1466.95,1443.61,1.59%,10.00,within 1 wk,1
JFK,SFO,"Sir Francis Drake, a Kimpton Hotel",7.00,2015/10/21,2015/10/28,2634.71,2633.48,0.05%,10.00,within 1 wk,1
JFK,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,3.00,2015/10/25,2015/10/28,846.40,711.86,15.90%,10.00,within 1 wk,1
JFK,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,3.00,2015/11/25,2015/11/28,1174.39,993.46,15.41%,11.00,2-4 wks,1
FLL,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,3.00,2015/11/01,2015/11/04,590.84,513.15,13.15%,11.00,within 1 wk,1
SJU,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,3.00,2015/10/21,2015/10/24,696.25,639.59,8.14%,10.00,within 1 wk,1
SJU,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,7.00,2015/10/23,2015/10/30,728.42,672.55,7.67%,10.00,within 1 wk,1
SJU,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,7.00,2015/10/21,2015/10/28,748.57,715.43,4.43%,10.00,within 1 wk,1
JFK,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,3.00,2015/11/01,2015/11/04,755.49,728.58,3.56%,11.00,within 1 wk,1
JFK,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,7.00,2015/11/22,2015/11/29,1541.86,1497.94,2.85%,11.00,2-4 wks,1
FLL,PUJ,Sirenis Punta Cana Resort Casino and Aquagames,3.00,2015/11/15,2015/11/18,520.51,516.42,0.79%,11.00,2-4 wks,1
JFK,LAX,Sirtaj,3.00,2015/10/28,2015/10/31,901.04,739.00,17.98%,10.00,within 1 wk,1
JFK,LAX,Sirtaj,3.00,2015/10/30,2015/11/02,831.74,694.48,16.50%,10.00,within 1 wk,1
JFK,LAX,Sirtaj,3.00,2015/10/31,2015/11/03,758.14,672.88,11.25%,10.00,within 1 wk,1
JFK,LAX,Sirtaj,7.00,2015/10/30,2015/11/06,1443.94,1392.01,3.60%,10.00,within 1 wk,1
JFK,LAX,Sirtaj,7.00,2015/10/28,2015/11/04,1270.90,1248.62,1.75%,10.00,within 1 wk,1
JFK,LAX,Sirtaj,7.00,2015/10/31,2015/11/07,1402.97,1392.01,0.78%,10.00,within 1 wk,1
JFK,PUJ,Sivory Punta Cana,3.00,2015/11/25,2015/11/28,1202.44,1012.33,15.81%,11.00,2-4 wks,1
FLL,PUJ,Sivory Punta Cana,3.00,2015/10/30,2015/11/02,618.95,535.85,13.43%,10.00,within 1 wk,1
FLL,PUJ,Sivory Punta Cana,3.00,2015/10/31,2015/11/03,618.89,535.85,13.42%,10.00,within 1 wk,1
FLL,PUJ,Sivory Punta Cana,7.00,2015/10/28,2015/11/04,921.39,833.51,9.54%,10.00,within 1 wk,1
JFK,PUJ,Sivory Punta Cana,3.00,2015/10/30,2015/11/02,818.50,747.78,8.64%,10.00,within 1 wk,1
FLL,PUJ,Sivory Punta Cana,7.00,2015/10/25,2015/11/01,917.12,840.50,8.35%,10.00,within 1 wk,1
SJU,PUJ,Sivory Punta Cana,3.00,2015/10/23,2015/10/26,591.12,543.43,8.07%,10.00,within 1 wk,1
SJU,PUJ,Sivory Punta Cana,3.00,2015/10/21,2015/10/24,738.41,679.39,7.99%,10.00,within 1 wk,1
SJU,PUJ,Sivory Punta Cana,7.00,2015/10/23,2015/10/30,826.74,765.40,7.42%,10.00,within 1 wk,1
SJU,PUJ,Sivory Punta Cana,3.00,2015/10/30,2015/11/02,573.97,543.43,5.32%,10.00,within 1 wk,1
SJU,PUJ,Sivory Punta Cana,7.00,2015/10/21,2015/10/28,846.96,808.31,4.56%,10.00,within 1 wk,1
JFK,PUJ,Sivory Punta Cana,7.00,2015/11/22,2015/11/29,1600.21,1541.97,3.64%,11.00,2-4 wks,1
SJU,PUJ,Sivory Punta Cana,7.00,2015/10/28,2015/11/04,771.86,765.40,0.84%,10.00,within 1 wk,1
BOS,JFK,Skyline Hotel,3.00,2015/11/18,2015/11/21,580.37,472.51,18.59%,11.00,2-4 wks,1
BOS,JFK,Skyline Hotel,3.00,2015/10/28,2015/10/31,708.07,614.36,13.24%,10.00,within 1 wk,1
BOS,JFK,Skyline Hotel,3.00,2015/11/04,2015/11/07,632.39,605.09,4.32%,11.00,within 1 wk,1
BOS,JFK,Skyline Hotel,3.00,2015/11/01,2015/11/04,627.36,604.38,3.66%,11.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/07,2015/11/10,527.51,329.53,37.53%,11.00,1-2 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/08,2015/11/11,502.80,346.01,31.18%,11.00,1-2 wks,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/24,2015/10/27,521.80,376.14,27.92%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/25,2015/10/28,285.95,211.40,26.07%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/11,2015/11/14,299.91,222.37,25.86%,11.00,1-2 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/24,2015/10/27,371.60,276.86,25.50%,10.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/01,2015/11/04,741.59,569.30,23.23%,11.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/01,2015/11/08,1332.16,1023.11,23.20%,11.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/10/24,2015/10/31,577.67,446.87,22.64%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/07,2015/11/14,524.87,407.38,22.38%,11.00,1-2 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/06,2015/11/13,636.20,498.08,21.71%,11.00,1-2 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/04,2015/11/11,1069.57,847.01,20.81%,11.00,within 1 wk,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/23,2015/10/26,732.65,587.54,19.81%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/10/21,2015/10/28,688.47,556.27,19.20%,10.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/15,2015/11/18,479.91,388.63,19.02%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/14,2015/11/21,594.71,482.11,18.93%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/13,2015/11/20,676.71,552.33,18.38%,11.00,2-4 wks,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/31,2015/11/03,306.63,250.43,18.33%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/08,2015/11/15,719.59,588.52,18.21%,11.00,1-2 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/14,2015/11/21,1003.64,824.00,17.90%,11.00,2-4 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/28,2015/10/31,781.27,641.69,17.87%,10.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/06,2015/11/13,841.29,693.87,17.52%,11.00,1-2 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/22,2015/11/29,525.91,441.25,16.10%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/11,2015/11/18,628.18,528.56,15.86%,11.00,1-2 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/10/23,2015/10/30,654.45,552.84,15.53%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/10/30,2015/11/06,887.37,753.74,15.06%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/07,2015/11/10,277.09,236.82,14.53%,11.00,1-2 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/10/31,2015/11/07,1006.79,864.85,14.10%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/13,2015/11/16,530.43,459.14,13.44%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/08,2015/11/15,954.82,827.07,13.38%,11.00,1-2 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/25,2015/11/28,413.86,358.86,13.29%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/31,2015/11/03,628.42,544.93,13.29%,10.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/15,2015/11/22,835.79,725.37,13.21%,11.00,2-4 wks,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/30,2015/11/02,354.32,307.55,13.20%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/15,2015/11/22,577.43,501.36,13.17%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/04,2015/11/11,758.58,658.81,13.15%,11.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/21,2015/11/28,572.17,498.60,12.86%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/01,2015/11/08,1036.44,903.27,12.85%,11.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/20,2015/11/27,502.56,439.59,12.53%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/21,2015/11/24,445.34,389.86,12.46%,11.00,2-4 wks,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/14,2015/11/17,427.75,377.20,11.82%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/06,2015/11/09,487.89,430.48,11.77%,11.00,1-2 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/28,2015/10/31,246.28,217.46,11.70%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/10/28,2015/11/04,528.38,468.93,11.25%,10.00,within 1 wk,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/11,2015/11/14,570.93,507.33,11.14%,11.00,1-2 wks,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/25,2015/10/28,634.91,565.29,10.97%,10.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/25,2015/12/02,637.65,569.75,10.65%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/28,2015/10/31,697.28,623.69,10.55%,10.00,within 1 wk,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/13,2015/11/16,851.58,762.08,10.51%,11.00,2-4 wks,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/30,2015/11/02,510.75,457.07,10.51%,10.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/21,2015/11/28,788.37,706.60,10.37%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/14,2015/11/17,646.84,580.17,10.31%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/18,2015/11/21,232.51,208.67,10.26%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/21,2015/10/24,426.13,382.66,10.20%,10.00,within 1 wk,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/31,2015/11/03,519.43,466.90,10.11%,10.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/18,2015/11/25,578.14,520.69,9.94%,11.00,2-4 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/01,2015/11/08,1328.65,1199.28,9.74%,11.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/10/23,2015/10/26,526.27,477.87,9.20%,10.00,within 1 wk,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/04,2015/11/11,1045.68,951.77,8.98%,11.00,within 1 wk,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/15,2015/11/22,932.29,850.94,8.73%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/11,2015/11/18,877.91,805.75,8.22%,11.00,1-2 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/22,2015/11/25,215.02,198.05,7.89%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/10/25,2015/11/01,598.54,553.83,7.47%,10.00,within 1 wk,1
LGB,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/18,2015/11/25,407.59,379.69,6.85%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/21,2015/11/24,297.12,278.69,6.20%,11.00,2-4 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/06,2015/11/09,726.80,683.46,5.96%,11.00,1-2 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/20,2015/11/27,612.62,578.37,5.59%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/07,2015/11/14,731.63,693.04,5.28%,11.00,1-2 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/13,2015/11/20,1100.83,1046.39,4.95%,11.00,2-4 wks,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/20,2015/11/23,549.08,523.38,4.68%,11.00,2-4 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/07,2015/11/10,461.59,440.21,4.63%,11.00,1-2 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/21,2015/11/28,837.18,799.49,4.50%,11.00,2-4 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/22,2015/11/25,355.31,339.41,4.48%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/14,2015/11/17,400.01,382.43,4.40%,11.00,2-4 wks,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/22,2015/11/25,216.45,207.21,4.27%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/25,2015/11/28,761.12,728.82,4.24%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/20,2015/11/23,339.66,326.25,3.95%,11.00,2-4 wks,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/21,2015/11/24,521.82,501.87,3.82%,11.00,2-4 wks,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/07,2015/11/10,229.76,221.11,3.77%,11.00,1-2 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/15,2015/11/18,565.91,544.98,3.70%,11.00,2-4 wks,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/01,2015/11/04,584.36,563.49,3.57%,11.00,within 1 wk,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/18,2015/11/21,514.91,497.33,3.41%,11.00,2-4 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/11,2015/11/18,987.88,955.23,3.31%,11.00,1-2 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/10/28,2015/11/04,1126.93,1092.96,3.01%,10.00,within 1 wk,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/25,2015/11/28,637.04,618.03,2.98%,11.00,2-4 wks,1
JFK,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/20,2015/11/23,573.10,556.49,2.90%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/08,2015/11/11,197.91,192.68,2.64%,11.00,1-2 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/01,2015/11/04,749.88,732.18,2.36%,11.00,within 1 wk,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/21,2015/11/24,268.32,262.12,2.31%,11.00,2-4 wks,1
LGB,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/15,2015/11/18,254.27,249.08,2.04%,11.00,2-4 wks,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/14,2015/11/17,567.09,556.00,1.95%,11.00,2-4 wks,1
FLL,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/22,2015/11/25,358.20,351.97,1.74%,11.00,2-4 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/22,2015/11/29,884.31,869.29,1.70%,11.00,2-4 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/25,2015/11/28,927.40,913.97,1.45%,11.00,2-4 wks,1
SFO,LAS,SLS Hotel and Casino Las Vegas,3.00,2015/11/06,2015/11/09,512.46,505.13,1.43%,11.00,1-2 wks,1
BOS,LAS,SLS Hotel and Casino Las Vegas,7.00,2015/11/18,2015/11/25,510.66,504.58,1.19%,11.00,2-4 wks,1
